# Description : Répartition par année scolaire (depuis 2017) des étudiants ayant bénéficié de la bourse Mermoz pour une mobilité internationale.
# Ce dispositif permet aux étudiants inscrits dans un établissement d'enseignement supérieur en Région Hauts-de-France de :
# - suivre un stage en entreprise ou autre organisme (ONG, association, etc.)
# - suivre à l'étranger un parcours de formation en enseignement supérieur
# - bénéficier d’une expérience dans un laboratoire de recherche à l’étranger (Master 2, doctorat)
# - renforcer ou initier des collaborations entre établissements régionaux et étrangers
# - développer le rayonnement international de la région.
# Plus d'informations : https://guide-aides.hautsdefrance.fr/dispositif997
#
# Thématique(s) : FORMATION
# Mots-Clés : AIDE REGIONALE, ETUDIANT, MOBILITE, INTERNATIONAL, FINANCEMENT, PARTICULIER, MERMOZ, UNIVERSITE, ENSEIGNEMENT SUPERIEUR, REGION32
# Mots-Clés de lieu : HAUTS-DE-FRANCE, SOMME, AISNE, NORD, OISE, PAS DE CALAIS
# Conditions d'utilisation : Utilisation libre sous réserve de mentionner la source (a minima le nom du producteur) et la date de sa dernière mise à jour
# Données ouvertes : oui
# Source : Extrait d'une base régionale à partir des dossiers retenus.
# Champs extraits : année de campagne, commune et établissement d'enseignement, diplôme préparé, type de mobilité, pays de destination, ville d'origine, nombre de semaines financés par l'aide Mermoz.
# Attention : données par année scolaire (septembre à juin)
# Date de création : 2024-04-12
# Date de mise à jour des données : 2024-10-14
# Date de mise à jour de la fiche : 2025-03-04
# Fréquence de mise à jour : Une fois par an
# Langue : Français

Campagne,Civilité,Etablissement d'origine,COD_INSEE_ETS,COMMUNE_ETS,Diplome préparé,Type_mobilité,COD_PAYS,Destination,INSEE Commune ou Code_pays,Adresse_commune,Nb Semaines Financées
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,94042,JOINVILLE LE PONT,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,BRA,BRESIL,35066,CHARTRES DE BRETAGNE,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,BRA,BRESIL,35154,LIVRE SUR CHANGEON,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,BRA,BRESIL,62371,GIVENCHY EN GOHELLE,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,CAN,CANADA,59512,ROUBAIX,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,CHN,CHINE,59194,ENGLEFONTAINE,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Stage,NLD,PAYS-BAS,25056,BESANCON,"25,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Stage,NLD,PAYS-BAS,59527,ST ANDRE LEZ LILLE,22
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'ART DU NORD PAS DE CALAIS DUNKERQUE TOURCOING,59183,DUNKERQUE ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59431,NIEPPE,"21,29"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'ART DU NORD PAS DE CALAIS DUNKERQUE TOURCOING,59183,DUNKERQUE ,Master universitaire/Ecole,Séjour d'étude,MEX,MEXIQUE,59507,RONCHIN,"20,71"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART DU NORD PAS DE CALAIS DUNKERQUE TOURCOING,59183,DUNKERQUE ,Licence universitaire/Ecole,Séjour d'étude,CHN,CHINE,59512,ROUBAIX,26
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART DU NORD PAS DE CALAIS DUNKERQUE TOURCOING,59183,DUNKERQUE ,Master universitaire/Ecole,Séjour d'étude,BEL,BELGIQUE,59350,LILLE,21
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,DEU,ALLEMAGNE,80021,AMIENS,"23,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,NLD,PAYS-BAS,80021,AMIENS,13
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Licence universitaire/Ecole,Séjour d'étude,BEL,BELGIQUE,80021,AMIENS,"19,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Licence universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,80021,AMIENS,33
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Licence universitaire/Ecole,Séjour d'étude,POL,POLOGNE,94079,VILLIERS SUR MARNE,"19,14"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Séjour d'étude,BEL,BELGIQUE,60479,ORMOY VILLERS,"16,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,ARG,ARGENTINE,80690,RUMIGNY,12
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59350,LILLE,13
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,BEL,BELGIQUE,80021,AMIENS,"14,14"
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS,Master universitaire/Ecole,Stage,USA,ETATS-UNIS,75117,PARIS,0
MERMOZ18,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS ,Master universitaire/Ecole,Stage,PRT,PORTUGAL,62108,BERCK,"25,86"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,59659,Z3 CHICOUTIMI (QUEBEC),26
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,60159,COMPIEGNE,"16,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,77494,VERNOU LA CELLE SUR SEINE,"14,86"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,94017,CHAMPIGNY SUR MARNE,"18,71"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,72181,LE MANS,"24,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,DEU,ALLEMAGNE,60159,COMPIEGNE,"12,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,13040,FUVEAU,"13,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,13080,LE PUY STE REPARADE,"15,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,69175,SAVIGNY,"12,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,RUS,RUSSIE,91685,VILLIERS SUR ORGE,"13,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,RUS,RUSSIE,51230,EPERNAY,"13,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,RUS,RUSSIE,83097,POURRIERES,"13,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,60159,COMPIEGNE,"13,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,95306,HERBLAY,12
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Stage,CHE,SUISSE,60159,COMPIEGNE,"21,29"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,38431,ST NAZAIRE LES EYMES,16
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,69072,DARDILLY,16
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,78146,CHATOU,"15,29"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,DEU,ALLEMAGNE,27681,VERNON,"25,86"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,78146,CHATOU,"14,29"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,AUS,AUSTRALIE,60159,COMPIEGNE,"13,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,AUS,AUSTRALIE,80021,AMIENS,"13,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,02173,CHAUNY,14
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,59489,RAIMBEAUCOURT,"14,43"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,60159,COMPIEGNE,"12,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,95042,BAILLET EN FRANCE,"25,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BRA,BRESIL,61035,BEAUVAIN,"13,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,45234,ORLEANS,12
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,80724,SALEUX,"13,43"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,37175,NOUZILLY,"15,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,60159,COMPIEGNE,"40,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,85017,BEAUREPAIRE,"13,86"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,86053,CHAMPIGNY LE SEC,"13,43"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,78466,ORGEVAL,"13,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,IRL,"IRLANDE, ou EIRE",95008,AINCOURT,"24,14"
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,NLD,PAYS-BAS,65375,RABASTENS DE BIGORRE,13
MERMOZ18,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,PRT,PORTUGAL,19273,TURENNE,"14,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,USA,ETATS-UNIS,80001,ABBEVILLE,"16,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,USA,ETATS-UNIS,80488,LONGPRE LES CORPS SAINTS,"18,71"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,60701,WAVIGNIES,"25,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,Licence universitaire/Ecole,Stage,ZAF,AFRIQUE DU SUD,60639,TILLE,26
MERMOZ18,Madame,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,80107,BLANGY TRONVILLE,"17,29"
MERMOZ18,Madame,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,80706,ST LEGER LES DOMART,12
MERMOZ18,Madame,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,76255,EU,"25,43"
MERMOZ18,Madame,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,Licence universitaire/Ecole,Stage,CZE,TCHEQUE (REPUBLIQUE),62571,MERLIMONT,0
MERMOZ18,Madame,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,Licence universitaire/Ecole,Stage,MLT,MALTE,76351,LE HAVRE,12
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,60394,MENEVILLERS,26
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,93005,AULNAY SOUS BOIS,"21,71"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ESP,ESPAGNE,38229,MEYLAN,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,THA,THAILANDE,02722,SOISSONS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),80021,AMIENS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),80489,LONGUEAU,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,60022,APREMONT,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,80010,AILLY SUR NOYE,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,JPN,JAPON,62498,LENS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,JPN,JAPON,80488,LONGPRE LES CORPS SAINTS,"15,57"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ROU,ROUMANIE,13103,SALON DE PROVENCE,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ROU,ROUMANIE,29232,QUIMPER,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,RUS,RUSSIE,80202,COISY,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,SVN,SLOVENIE,80021,AMIENS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,02820,VIRY NOUREUIL,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,80021,AMIENS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,62579,MONCHY AU BOIS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,TWN,TAIWAN,62108,BERCK,"14,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,TWN,TAIWAN,78224,L ETANG LA VILLE,39
MERMOZ18,Madame,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CHN,CHINE,80021,AMIENS,"15,57"
MERMOZ18,Madame,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ESP,ESPAGNE,80021,AMIENS,"15,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),80021,AMIENS,"15,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,80021,AMIENS,"15,43"
MERMOZ18,Madame,ECOLE SUPERIEURE D'INGENIEURS EN ELECTRONIQUE ET ELECTROTECHNIQUE AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,NOR,NORVEGE,80021,AMIENS,"15,43"
MERMOZ18,Monsieur,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,BEL,BELGIQUE,59350,LILLE,"7,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Séjour d'étude,BEL,BELGIQUE,59460,PETITE SYNTHE,"20,86"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Séjour d'étude,BEL,BELGIQUE,59510,ROSENDAEL,"20,86"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,BEL,BELGIQUE,59350,LILLE,"6,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,BEL,BELGIQUE,59560,SECLIN,"7,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,DNK,DANEMARK,59350,LILLE,"6,86"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,GBR,ROYAUME-UNI,62523,LOISON SOUS LENS,"2,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,GBR,ROYAUME-UNI,62706,RICHEBOURG,"2,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,HUN,HONGRIE,59350,LILLE,"3,57"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,LUX,LUXEMBOURG,59178,DOUAI,"3,71"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,NPL,NEPAL,59350,LILLE,"6,43"
MERMOZ18,Madame,ECOLE SUPERIEURE DU PROFESSORAT ET DE L'EDUCATION (ESPE) LILLE,59350,LILLE,ESPE,Stage,SEN,SENEGAL,59350,LILLE,7
MERMOZ18,Madame,ECOLE SUPERIEURE MUSIQUE ET DANSE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,SWE,SUEDE,44069,GUERANDE,26
MERMOZ18,Monsieur,EPITECH LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ESP,ESPAGNE,59646,WASQUEHAL,26
MERMOZ18,Monsieur,EPITECH LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,80021,AMIENS,26
